fid
840965
840964
840945
840944
840943
840939
840934
840928
840922
840916
840911
840906
840904
840901
840894
840887
840883
840879
840876
840875
840872
840866
840827
840807
840783
840778
840769
840754
840740
840737
840726
840697
840688
840683
840681
840657
840646
840641
840638
840627
840619
840617
840616
840606
840601
840600
840594
840589
840588
840585
840580
840567
840552
840546
840543
840535
840531
840522
840516
840515
840508
840507
840496
840491
840483
840373
840372
840369
840364
840329
840303
840287
840283
840279
840274
840267
840249
840248
840233
840197
840182
840173
840164
840162
840152
840146
840135
840111
840058
840054
840053
840039
840008
840000
839980
839976
839958
839947
839942
839939
839933
839927
839920
839902
839897
839889
839881
839847
839831
839822
839790
839778
839775
839766
839757
839753
839751
839746
839723
839686
839685
839677
839654
839653
839646
839638
839628
839589
839579
839540
839516
839508
839496
839474
839462
839431
839428
839412
839411
839389
839378
839371
839368
839354
839349
839336
839326
839324
839292
839285
839280
839267
839266
839243
839231
839192
839190
839155
839139
839128
839118
839097
839065
839058
839034
839032
839016
839009
839007
839005
839002
838982
838966
838965
838963
838960
838958
838955
838954
838953
838950
838942
838934
838904
838901
838887
838866
838858
838842
838829
838780
838761
838741
838722
838715
838645
838633
838611
838607
838549
838547
838505
838503
838464
838449
838433
838406
838372
838311
838305
838294
838293
838290
838288
838284
838273
838253
838246
838239
838196
838143
838087
837979
837961
837918
837909
837893
837841
837836
837829
837826
837750
837748
837739
837738
837737
837734
837671
837599
837581
837562
837491
837490
837484
837461
837454
837444
837414
837403
837402
837379
837327
837313
837308
837274
837270
837269
837244
837195
837139
837137
837130
837125
837116
837115
837108
837086
837080
837079
837070
837062
837043
837041
836998
836980
836938
836871
836868
836866
836859
836852
836851
836847
836845
836833
836827
836826
836814
836811
836792
836755
836747
836743
836741
836716
836704
836703
836641
836625
836610
836605
836595
836594
836547
836544
836539
836487
836458
836450
836441
836436
836420
836418
836403
836399
836379
836360
836351
836349
836328
836327
836299
836294
836273
836265
836257
836235
836231
836197
836120
836017
836013
835998
835990
835965
835957
835949
835944
835931
835916
835914
835904
835885
835881
835875
835857
835856
835851
835838
835772
835731
835719
835715
835704
835699
835694
835693
835657
835651
835562
835529
835476
835458
835456
835451
835449
835426
835399
835396
835386
835373
835370
835364
835351
835347
835312
835306
835214
835206
835107
834869
834858
834856
834841
834835
834825
834812
834778
834777
834755
834728
834715
834710
834696
834692
834689
834673
834665
834653
834650
834636
834633
834611
834557
834546
834537
834507
834405
834368
834313
834291
834254
834246
834194
833997
833936
833883
833794
833785
833760
833730
833643
833391
833371
833278
833113
833076
833011
832980
832974
832884
832878
832846
832824
832774
832759
832706
832673
832668
832486
832461
832431
832390
832345
832331
832324
832264
832231
832143
832051
832015
831987
831958
831952
831944
831943
831927
831920
831902
831894
831892
831842
831821
831805
831786
831722
831697
831693
831683
831677
831641
831633
831613
831599
831494
831479
831477
831447
831392
831339
831333
831258
831174
831152
830985
830945
830856
830765
830761
830751
830530
830511
830431
830378
830349
830342
830318
830313
830202
829935
829860
829737
829726
829712
829709
829705
829687
829655
829639
829638
829607
829525
829523
829520
829498
829493
829474
829472
829448
829428
829415
829386
829378
829366
829359
829339
829327
829322
829272
829264
829247
829212
829171
829151
829149
829146
829130
829096
829094
829092
829069
829057
828993
828935
828920
828909
828888
828882
828851
828836
828834
828833
828824
828800
828778
828774
828734
828709
828692
828685
828677
828668
828660
828654
828649
828643
828628
828618
828579
828574
828565
828542
828502
828493
828421
828335
828331
828318
828316
828314
828194
828186
828100
828099
828091
828065
828034
828000
827966
827937
827875
827870
827856
827850
827832
827797
827773
827748
827742
827734
827722
827718
827716
827693
827678
827663
827641
827609
827605
827597
827592
827590
827581
827576
827572
827538
827536
827533
827532
827522
827520
827519
827482
827438
827437
827419
827405
827399
827396
827395
827394
827392
827380
827376
827373
827359
827353
827326
827317
827276
827268
827267
827260
827249
827244
827220
827218
827213
827197
827156
827153
827151
827150
827141
827140
827138
827132
827124
827121
827119
827116
827111
827069
827052
827038
827035
827013
826978
826968
826964
826948
826938
826925
826921
826854
826822
826802
826787
826756
826737
826719
826709
826705
826699
826690
826675
826674
826663
826658
826638
826623
826606
826596
826576
826573
826561
826537
826534
826529
826503
826501
826477
826392
826379
826354
826337
826336
826322
826255
826225
826224
826215
826212
826191
826164
826155
826148
826133
826073
826027
825981
825969
825946
825917
825911
825896
825884
825876
825862
825855
825841
825821
825816
825815
825805
825801
825767
825691
825680
825675
825665
825663
825659
825618
825596
825591
825589
825578
825562
825552
825547
825541
825447
825444
825427
825415
825367
825321
825294
825242
825233
825229
825228
825226
825220
825218
825203
825198
825197
825189
825179
825175
825171
825169
825164
825159
825154
825144
825135
825131
825117
825114
825110
825109
825101
825081
825071
825070
825067
825063
825059
825057
825044
825043
825031
825023
825011
825007
825000
824996
824975
824958
824951
824932
824931
824929
824927
824921
824913
824907
824859
824858
824839
824837
824829
824824
824736
824707
824662
824659
824654
824628
824610
824591
824568
824513
824496
824446
824443
824440
824377
824374
824359
824344
824336
824315
824312
824293
824281
824271
824262
824254
824250
824248
824243
824235
824233
824231
824229
824227
824221
824211
824204
824176
824174
824173
824167
824159
824148
824142
824140
824124
824117
824111
824099
824094
824093
824088
824086
824085
824083
824065
824059
824058
824041
824036
824020
824017
823939
823887
823884
823872
823862
823860
823859
823847
823833
823831
823811
823798
823784
823774
823758
823738
823625
823593
823592
823591
823579
823540
823492
823419
823417
823361
823353
823333
823328
823261
823253
823252
823232
823215
823202
823184
823169
823156
823139
823108
823065
823062
823061
823042
823029
823009
823003
823001
822994
822971
822946
822945
822927
822910
822862
822856
822819
822794
822785
822744
822730
822727
822726
822720
822708
822707
822690
822667
822634
822532
822499
822474
822455
822408
822348
822333
822312
822278
822244
822223
822213
822205
822143
822118
822020
821881
821872
821842
821818
821795
821757
821742
821721
821715
821706
821703
821675
821650
821631
821620
821612
821607
821570
821566
821556
821555
821528
821518
821459
821450
821444
821433
821432
821428
821421
821000
820970
820931
820908
820882
820833
820829
820643
820580
820494
820491
820469
820459
820457
820455
820454
820411
820400
820373
820359
820355
820347
820346
820317
820310
820300
820295
820279
820264
820228
820225
820221
820215
820189
820161
820119
820116
820070
820069
820064
820053
820040
819922
819915
819829
819814
819789
819788
819721
819645
819580
819489
819480
819474
819457
819451
819436
819421
819364
819358
819303
819302
819299
819295
819290
819288
819287
819284
819280
819275
819267
819236
819157
819132
819040
819039
819031
819019
819013
819003
818988
818952
818945
818929
818906
818894
818843
818819
818799
818707
818695
818665
818637
818630
818627
818614
818596
818525
818425
818407
818392
818381
818380
818353
818328
818322
818317
818312
818300
818177
818122
818104
818097
818080
818075
818024
818001
817998
817995
817990
817988
817983
817976
817963
817958
817947
817938
817934
817933
817929
817928
817920
817919
817918
817916
817912
817908
817892
817886
817870
817868
817864
817856
817851
817786
817784
817782
817768
817766
817747
817746
817711
817700
817687
817670
817660
817658
817637
817623
817594
817586
817572
817571
817551
817545
817515
817505
817485
817478
817471
817436
817434
817429
817428
817425
817412
817390
817381
817370
817363
817359
817356
817345
817332
817320
817314
817312
817307
817305
817303
817270
817269
817268
817264
817255
817204
817203
817191
817173
817152
817150
817146
817116
817086
817057
817052
817046
817042
817035
817034
817028
817026
817025
817017
817016
817005
817004
816997
816996
816985
816983
816982
816969
816955
816934
816930
816920
816911
816906
816893
816889
816879
816864
816858
816848
816840
816839
816809
816799
816756
816725
816722
816712
816706
816699
816693
816690
816688
816685
816668
816651
816637
816636
816626
816591
816574
816569
816521
816477
816469
816467
816448
816443
816433
816432
816418
816416
816406
816387
816381
816373
816371
816362
816337
816325
816319
816311
816244
816243
816238
816197
816151
816146
816137
816128
816124
816121
816103
816081
816067
816052
816048
816026
816016
816011
815986
815984
815969
815965
815929
815922
815919
815909
815902
815862
815797
815755
815708
815639
815616
815606
815582
815581
815575
815567
815540
815497
815487
815463
815419
815384
815363
815343
815318
815311
815298
815295
815294
815281
815268
815263
815259
815258
815246
815239
815227
815212
815210
815200
815199
815170
815166
815156
815149
815139
815137
815076
815074
815069
815052
815031
815026
815020
814997
814995
814978
814967
814965
814960
814927
814925
814915
814905
814897
814859
814855
814844
814839
814828
814819
814778
814775
814766
814745
814719
814698
814630
814549
814542
814470
814455
814451
814425
814404
814403
814315
814250
814245
814230
814218
814209
814188
814184
814179
814173
814155
814148
814123
814115
814112
814096
814085
814084
814082
814070
814058
814040
814026
814024
814008
813957
813954
813925
813919
813916
813899
813818
813811
813807
813785
813782
813759
813751
813741
813686
813650
813640
813635
813634
813630
813599
813556
813528
813392
813367
813365
813352
813349
813338
813335
813324
813322
813309
813286
813283
813273
813257
813242
813239
813238
813225
813193
813170
813165
813146
813129
813117
813087
813086
813081
813077
813044
813004
812990
812965
812955
812925
812917
812907
812906
812899
812895
812841
812829
812813
812805
812797
812793
812764
812753
812743
812736
812681
812676
812629
812594
812581
812578
812518
812449
812399
812394
812387
812360
812316
812311
812254
812250
812234
812204
812201
812188
812179
812158
812150
812147
812146
812139
812124
812121
812109
812108
812083
812055
812044
812041
812035
812023
812018
812007
812003
812002
811995
811989
811988
811971
811952
811945
811940
811935
811908
811889
811881
811855
811850
811840
811839
811835
811815
811803
811793
811781
811777
811763
811696
811600
811573
811572
811559
811543
811505
811495
811477
811467
811454
811449
811382
811356
811352
811346
811338
811337
811336
811334
811230
811229
811216
811206
811198
811186
811179
811171
811168
811166
811142
811130
811127
811098
811077
811012
810965
810907
810889
810866
810859
810842
810838
810827
810784
810782
810754
810747
810743
810737
810733
810731
810726
810723
810714
810709
810706
810693
810689
810678
810633
810622
810613
810610
810597
810585
810575
810554
810506
810468
810433
810402
810347
810318
810308
810275
810259
810235
810191
810133
810120
810116
810090
810078
810065
810064
810046
810027
810023
810010
810008
810007
810005
809987
809971
809967
809945
809944
809943
809941
809932
809926
809923
809912
809894
809891
809835
809829
809824
809818
809795
809770
809760
809758
809724
809710
809706
809703
809702
809699
809694
809679
809676
809674
809609
809574
809564
809551
809543
809537
809535
809532
809528
809525
809522
809510
809506
809503
809489
809482
809479
809473
809463
809460
809418
809373
809368
809365
809356
809345
809344
809312
809308
809304
809293
809288
809278
809268
809242
809228
809207
809188
808975
808941
808892
808863
808838
808819
808805
808793
808784
808754
808743
808677
808667
808665
808659
808640
808631
808625
808618
808616
808595
808567
808558
808543
808535
808526
808522
808511
808507
808494
808492
808486
808480
808472
808457
808455
808441
808432
808427
808392
808391
808383
808364
808356
808350
808341
808327
808325
808321
808310
808272
808262
808248
808243
808197
808140
808125
807995
807967
807918
807897
807886
807884
807881
807808
807802
807772
807725
807665
807629
807595
807573
807542
807518
807496
807490
807485
807484
807479
807464
807463
807454
807447
807430
807429
807419
807386
807383
807370
807348
807334
807309
807305
807290
807278
807276
807256
807233
807231
807227
807223
807219
807213
807207
807191
807174
807172
807165
807146
807141
807139
807135
807128
807121
807110
807090
807080
807079
807078
807072
807064
807045
807035
807024
807023
807017
806996
806980
806972
806965
806959
806952
806948
806917
806909
806884
806869
806806
806804
806799
806789
806738
806705
806697
806680
806676
806653
806647
806642
806625
806582
806560
806541
806513
806505
806483
806466
806449
806412
806410
806395
806345
806343
806333
806282
806247
806202
806201
806177
806173
806160
806150
806147
806146
806108
806107
806106
806079
806074
806026
806023
805975
805959
805953
805874
805852
805851
805839
805803
805790
805775
805770
805756
805739
805734
805703
805683
805673
805618
805617
805601
805594
805591
805589
805585
805574
805571
805569
805566
805564
805543
805535
805529
805527
805516
805506
805497
805494
805487
805485
805477
805465
805462
805450
805424
805400
805381
805364
805322
805290
805262
805254
805189
805164
805138
805036
804959
804942
804857
804847
804788
804755
804721
804701
804504
804441
804326
804278
804259
804249
804238
804230
804224
804221
804220
804212
804211
804209
804204
804200
804194
804189
804183
804162
804161
804150
804149
804139
804137
804124
804118
804115
804094
804080
804075
804065
804042
804041
804016
804012
803998
803995
803984
803951
803907
803905
803866
803860
803855
803816
803800
803788
803779
803774
803769
803760
803757
803744
803706
803677
803665
803661
803550
803513
803482
803481
803461
803450
803430
803416
803413
803367
803353
803348
803340
803252
803224
803170
803135
803031
803030
802957
802953
802934
802805
802795
802790
802789
802776
802743
802728
802723
802714
802704
802702
802695
802686
802669
802664
802625
802619
802611
802601
802566
802556
802532
802486
802454
802429
802401
802381
802355
802333
802309
802287
802274
802248
802219
802094
802090
802074
802019
801990
801972
801915
801912
801879
801859
801850
801783
801751
801678
801635
801612
801498
801442
801376
801361
801359
801358
801341
801324
801266
801260
801234
801226
801210
801185
801172
801168
801137
801102
801057
801050
801037
801030
801027
801000
800694
800570
800541
800520
800484
800434
800394
800322
800248
800182
800139
800089
800082
800060
800058
800013
799897
799837
799819
799807
799784
799774
799744
799743
799704
799691
799662
799622
799621
799596
799592
799585
799579
799530
799514
799411
799368
799359
799318
799307
799303
799285
799278
799273
799234
799117
799097
799092
799081
799073
799068
799060
799051
799043
799032
799030
799029
799021
799019
798995
798992
798987
798977
798973
798966
798962
798944
798926
798916
798912
798900
798889
798888
798872
798866
798837
798822
798818
798716
798699
798659
798650
798560
798556
798543
798514
798499
798494
798474
798433
798401
798391
798351
798333
798328
798324
798304
798301
798293
798269
798267
798227
798208
798185
798182
798156
798155
798149
798136
798110
798073
797984
797972
797948
797939
797926
797875
797870
797856
797849
797786
797684
797677
797673
797657
797650
797649
797638
797630
797608
797546
797533
797518
797479
797423
797418
797417
797394
797365
797336
797312
797298
797293
797220
797213
797127
797075
796989
796908
796900
796849
796847
796717
796710
796703
796686
796657
796551
796532
796518
796507
796501
796415
796408
796370
796353
796340
796330
796321
796284
796249
796248
796246
796235
796226
796217
796140
795802
795727
795723
795709
795697
795676
795671
795653
795641
795634
795629
795627
795625
795614
795605
795590
795542
795530
795499
795497
795473
795425
795405
795403
795321
795300
795286
795264
795259
795205
795179
795166
795110
795104
795103
795097
795069
795041
795020
795011
795008
794965
794899
794884
794774
794668
794651
794576
794567
794410
794381
794307
794301
794273
794260
794130
794118
794110
794094
794093
794058
794034
794012
793979
793910
793906
793823
793793
793790
793725
793717
793703
793681
793676
793638
793612
793602
793509
793497
793469
793465
793407
793371
793343
793340
793311
793214
793173
793166
793156
793145
793144
793111
793101
793070
793056
793022
792988
792967
792950
792949
792916
792893
792885
792867
792839
792821
792804
792788
792780
792762
792754
792715
792664
792535
792484
792406
792351
792317
792299
792284
792283
792262
792237
792226
792192
792175
792115
792109
792105
792057
792000
791987
791970
791957
791947
791913
791891
791872
791865
791864
791833
791820
791809
791766
791736
791729
791727
791722
791694
791687
791682
791663
791658
791636
791627
791591
791581
791569
791550
791547
791540
791526
791515
791505
791494
791490
791461
791443
791432
791418
791403
791395
791380
791353
791320
791303
791302
791297
791256
791248
791238
791235
791234
791218
791190
791160
791091
791080
791055
791050
791023
791021
791018
791016
790953
790913
790908
790864
790863
790818
790814
790792
790773
790760
790746
790740
790718
790717
790704
790684
790680
790677
790612
790499
790435
790416
790404
790393
790377
790348
790331
790316
790246
790166
790081
790054
790038
790037
790019
790001
789978
789977
789965
789939
789923
789886
789884
789877
789872
789869
789847
789811
789801
789779
789673
789613
789612
789579
789565
789564
789560
789548
789547
789517
789502
789491
789463
789451
789447
789438
789436
789429
789371
789361
789352
789344
789339
789267
789204
789198
789189
789186
789185
789182
789173
789169
789161
789160
789146
789138
789134
789125
789120
789116
789115
789104
789095
789068
789040
789023
789011
788966
788928
788803
788796
788791
788785
788770
788768
788764
788760
788755
788682
788680
788678
788658
788653
788651
788639
788633
788619
788574
788569
788555
788552
788547
788517
788516
788477
788469
788461
788446
788440
788422
788396
788362
788345
788330
788321
788312
788291
788275
788263
788251
788249
788238
788218
788195
788171
788168
788167
788144
788098
788096
788067
788010
787999
787962
787958
787900
787881
787864
787774
787760
787736
787676
787667
787642
787610
787577
787544
787496
787423
787414
787340
787321
787300
787294
787284
787281
787279
787273
787250
787228
787225
787214
787201
787177
787175
787168
787166
787145
787119
787111
787104
787101
787066
787056
787014
786984
786967
786957
786939
786890
786858
786810
786787
786759
786741
786735
786733
786716
786705
786694
786682
786669
786667
786664
786663
786610
786599
786575
786574
786571
786548
786531
786530
786482
786435
786427
786408
786375
786371
786322
786299
786297
786237
786190
786186
786168
786163
786160
786159
786130
786110
786035
786019
785809
785793
785789
785765
785753
785709
785526
785510
785438
785388
785320
785309
785209
785193
785192
785189
785166
785148
785146
785143
785136
785123
785110
785095
785094
785063
785061
785009
784994
784952
784940
784937
784926
784924
784912
784909
784905
784900
784898
784891
784878
784873
784830
784824
784801
784795
784780
784745
784744
784738
784737
784715
784713
784691
784675
784671
784649
784645
784639
784633
784630
784627
784624
784605
784603
784601
784597
784595
784560
784547
784542
784528
784527
784524
784511
784503
784487
784472
784440
784434
784414
784398
784392
784358
784345
784339
784284
784277
784249
784247
784235
784170
784169
784155
784142
784092
784089
784083
784070
784007
784003
783978
783957
783896
783857
783840
783829
783802
783768
783753
783720
783719
783678
783672
783586
783541
783530
783524
783510
783487
783481
783478
783465
783444
783428
783409
783394
783351
783302
783295
783290
783289
783285
783253
783180
783054
783017
783001
782998
782994
782978
782795
782716
782700
782689
782682
782635
782613
782583
782545
782497
782394
782360
782321
782283
782254
782251
782196
782190
782184
782165
782162
782088
782070
781913
781905
781900
781896
781789
781760
781757
781688
781683
781679
781655
781616
781602
781544
781478
781476
781471
781460
781444
781442
781385
781338
781250
781233
781154
781151
781098
781056
781009
780974
780932
780914
780900
780899
780890
780876
780871
780822
780807
780766
780760
780758
780742
780730
780714
780710
780708
780692
780680
780613
780569
780522
780501
780474
780447
780446
780439
780416
780363
780360
780334
780234
780167
780163
780147
780128
780122
780023
779956
779916
779897
779862
779850
779840
779831
779813
779767
779683
779666
779617
779595
779562
779557
779490
779485
779472
779451
779380
779353
779344
779238
779142
779115
779110
779099
779074
779047
779046
779041
779031
779030
779028
779011
778975
778956
778953
778951
778937
778933
778930
778927
778921
778826
778788
778780
778775
778727
778697
778689
778686
778681
778672
778559
778471
778456
778453
778433
778431
778401
778397
778395
778383
778377
778371
778350
778348
778330
778302
778277
778253
778222
778213
778208
778194
778187
778161
778142
778130
778123
778113
778102
778085
778080
778068
778047
778009
777960
777943
777931
777906
777893
777884
777877
777864
777845
777837
777804
777743
777735
777679
777662
777655
777629
777478
777464
777444
777401
777373
777368
777343
777283
777268
777200
777177
777135
777100
777099
777068
777054
777051
777010
777003
776938
776916
776815
776754
776648
776632
776603
776590
776556
776503
776483
776478
776465
776452
776418
776318
776298
776289
776224
776215
776096
776016
775955
775926
775833
775805
775775
775761
775685
775643
775640
775607
775516
775437
775354
775344
775298
775273
775265
775248
775205
775196
775148
775105
775026
774994
774965
774935
774908
774890
774875
774853
774852
774833
774806
774801
774800
774783
774747
774746
774603
774456
774421
774409
774316
774240
774226
774222
774188
774147
774142
774141
774139
774108
774092
774056
774042
774039
774025
774019
774004
774001
773997
773969
773892
773855
773826
773811
773808
773786
773771
773769
773750
773733
773731
773721
773698
773657
773618
773608
773597
773564
773499
773469
773451
773449
773394
773393
773383
773367
773357
773354
773280
773271
773253
773251
773246
773214
773202
773185
773165
773143
773123
773097
773096
773092
773085
773073
773064
773018
773003
772981
772952
772885
772875
772843
772824
772821
772774
772737
772705
772679
772664
772544
772473
772440
772390
772328
772237
772223
772192
772191
772166
772160
772151
